elapsed_host_seconds,touch_state,serial_message
107.677,0,No touch detected...
107.677,0,No touch detected...
107.677,0,No touch detected...
107.677,0,No touch detected...
107.882,0,No touch detected...
107.883,0,No touch detected...
107.883,0,No touch detected...
107.883,0,No touch detected...
108.088,0,No touch detected...
108.088,0,No touch detected...
108.088,0,No touch detected...
108.088,0,No touch detected...
108.291,0,No touch detected...
108.291,0,No touch detected...
108.291,0,No touch detected...
108.291,0,No touch detected...
108.495,0,No touch detected...
108.495,0,No touch detected...
108.495,0,No touch detected...
108.495,0,No touch detected...
108.697,0,No touch detected...
108.697,0,No touch detected...
108.697,0,No touch detected...
108.697,0,No touch detected...
108.899,0,No touch detected...
108.899,0,No touch detected...
108.899,0,No touch detected...
108.899,0,No touch detected...
109.101,0,No touch detected...
109.101,0,No touch detected...
109.101,0,No touch detected...
109.101,0,No touch detected...
109.302,0,No touch detected...
109.302,0,No touch detected...
109.302,0,No touch detected...
109.302,0,No touch detected...
109.302,0,No touch detected...
109.503,0,No touch detected...
109.503,0,No touch detected...
109.503,0,No touch detected...
109.503,0,No touch detected...
109.703,0,No touch detected...
109.703,0,No touch detected...
109.703,0,No touch detected...
109.703,0,No touch detected...
109.904,0,No touch detected...
109.904,0,No touch detected...
109.904,0,No touch detected...
109.904,0,No touch detected...
110.104,0,No touch detected...
110.104,0,No touch detected...
110.104,0,No touch detected...
110.105,0,No touch detected...
110.305,0,No touch detected...
110.305,0,No touch detected...
110.305,0,No touch detected...
110.305,0,No touch detected...
110.506,0,No touch detected...
110.506,0,No touch detected...
110.506,0,No touch detected...
110.506,0,No touch detected...
110.708,0,No touch detected...
110.708,0,No touch detected...
110.708,0,No touch detected...
110.708,0,No touch detected...
110.909,0,No touch detected...
110.909,0,No touch detected...
110.910,0,No touch detected...
110.910,0,No touch detected...
111.112,0,No touch detected...
111.112,0,No touch detected...
111.112,0,No touch detected...
111.112,0,No touch detected...
111.314,0,No touch detected...
111.314,0,No touch detected...
111.314,0,No touch detected...
111.314,0,No touch detected...
111.518,0,No touch detected...
111.518,0,No touch detected...
111.518,0,No touch detected...
111.518,0,No touch detected...
111.723,0,No touch detected...
111.723,0,No touch detected...
111.723,0,No touch detected...
111.723,0,No touch detected...
111.927,0,No touch detected...
111.927,0,No touch detected...
111.927,0,No touch detected...
111.927,0,No touch detected...
112.132,0,No touch detected...
112.132,0,No touch detected...
112.132,0,No touch detected...
112.132,0,No touch detected...
112.337,0,No touch detected...
112.337,0,No touch detected...
112.337,0,No touch detected...
112.337,0,No touch detected...
112.542,0,No touch detected...
112.542,0,No touch detected...
112.543,0,No touch detected...
112.543,0,No touch detected...
112.748,0,No touch detected...
112.748,0,No touch detected...
112.748,0,No touch detected...
112.748,0,No touch detected...
112.952,0,No touch detected...
112.952,0,No touch detected...
112.952,0,No touch detected...
112.952,0,No touch detected...
112.952,0,No touch detected...
113.153,0,No touch detected...
113.153,0,No touch detected...
113.153,0,No touch detected...
113.153,0,No touch detected...
113.353,0,No touch detected...
113.353,0,No touch detected...
113.353,0,No touch detected...
113.353,0,No touch detected...
113.554,0,No touch detected...
113.554,0,No touch detected...
113.554,0,No touch detected...
113.554,0,No touch detected...
113.754,0,No touch detected...
113.754,0,No touch detected...
113.754,0,No touch detected...
113.754,0,No touch detected...
113.955,0,No touch detected...
113.955,0,No touch detected...
113.955,0,No touch detected...
113.955,0,No touch detected...
114.156,0,No touch detected...
114.156,0,No touch detected...
114.156,0,No touch detected...
114.156,0,No touch detected...
114.357,0,No touch detected...
114.357,0,No touch detected...
114.357,0,No touch detected...
114.357,0,No touch detected...
114.559,0,No touch detected...
114.559,0,No touch detected...
114.559,0,No touch detected...
114.559,0,No touch detected...
114.761,0,No touch detected...
114.761,0,No touch detected...
114.761,0,No touch detected...
114.761,0,No touch detected...
114.963,0,No touch detected...
114.963,0,No touch detected...
114.963,0,No touch detected...
114.963,0,No touch detected...
115.166,0,No touch detected...
115.166,0,No touch detected...
115.166,0,No touch detected...
115.166,0,No touch detected...
115.370,0,No touch detected...
115.370,0,No touch detected...
115.370,0,No touch detected...
115.370,0,No touch detected...
115.571,0,No touch detected...
115.571,0,No touch detected...
115.571,0,No touch detected...
115.571,0,No touch detected...
115.776,0,No touch detected...
115.776,0,No touch detected...
115.776,0,No touch detected...
115.776,0,No touch detected...
115.981,0,No touch detected...
115.981,0,No touch detected...
115.981,0,No touch detected...
115.981,0,No touch detected...
116.186,0,No touch detected...
116.186,0,No touch detected...
116.186,0,No touch detected...
116.186,0,No touch detected...
116.392,0,No touch detected...
116.392,0,No touch detected...
116.392,0,No touch detected...
116.392,0,No touch detected...
116.594,0,No touch detected...
116.594,0,No touch detected...
116.594,0,No touch detected...
116.594,0,No touch detected...
116.800,0,No touch detected...
116.800,0,No touch detected...
116.800,0,No touch detected...
116.800,0,No touch detected...
117.002,0,No touch detected...
117.002,0,No touch detected...
117.002,0,No touch detected...
117.002,0,No touch detected...
117.003,0,No touch detected...
117.203,0,No touch detected...
117.203,0,No touch detected...
117.203,0,No touch detected...
117.203,0,No touch detected...
117.403,0,No touch detected...
117.403,0,No touch detected...
117.403,0,No touch detected...
117.403,0,No touch detected...
117.603,0,No touch detected...
117.604,0,No touch detected...
117.604,0,No touch detected...
117.604,0,No touch detected...
117.804,0,No touch detected...
117.804,0,No touch detected...
117.804,0,No touch detected...
117.804,0,No touch detected...
118.005,0,No touch detected...
118.005,0,No touch detected...
118.005,0,No touch detected...
118.005,0,No touch detected...
118.205,0,No touch detected...
118.205,0,No touch detected...
118.205,0,No touch detected...
118.205,0,No touch detected...
118.406,0,No touch detected...
118.407,0,No touch detected...
118.407,0,No touch detected...
118.407,0,No touch detected...
118.608,0,No touch detected...
118.608,0,No touch detected...
118.608,0,No touch detected...
118.608,0,No touch detected...
118.810,0,No touch detected...
118.810,0,No touch detected...
118.810,0,No touch detected...
118.810,0,No touch detected...
119.012,0,No touch detected...
119.012,0,No touch detected...
119.012,0,No touch detected...
119.012,0,No touch detected...
119.214,0,No touch detected...
119.214,0,No touch detected...
119.214,0,No touch detected...
119.214,0,No touch detected...
119.417,0,No touch detected...
119.417,0,No touch detected...
119.417,0,No touch detected...
119.417,0,No touch detected...
119.620,0,No touch detected...
119.620,0,No touch detected...
119.620,0,No touch detected...
119.620,0,No touch detected...
119.825,0,No touch detected...
119.825,0,No touch detected...
119.825,0,No touch detected...
119.825,0,No touch detected...
120.030,0,No touch detected...
120.030,0,No touch detected...
120.030,0,No touch detected...
120.030,0,No touch detected...
120.235,0,No touch detected...
120.235,0,No touch detected...
120.235,0,No touch detected...
120.235,0,No touch detected...
120.440,0,No touch detected...
120.441,0,No touch detected...
120.441,0,No touch detected...
120.441,0,No touch detected...
120.646,0,No touch detected...
120.646,0,No touch detected...
120.646,0,No touch detected...
120.646,0,No touch detected...
120.850,0,No touch detected...
120.850,0,No touch detected...
120.850,0,No touch detected...
120.850,0,No touch detected...
121.052,0,No touch detected...
121.052,0,No touch detected...
121.052,0,No touch detected...
121.053,0,No touch detected...
121.053,0,No touch detected...
121.253,0,No touch detected...
121.253,0,No touch detected...
121.253,0,No touch detected...
121.253,0,No touch detected...
121.453,0,No touch detected...
121.453,0,No touch detected...
121.453,0,No touch detected...
121.453,0,No touch detected...
121.654,0,No touch detected...
121.654,0,No touch detected...
121.654,0,No touch detected...
121.654,0,No touch detected...
121.855,0,No touch detected...
121.855,0,No touch detected...
121.855,0,No touch detected...
121.855,0,No touch detected...
122.056,0,No touch detected...
122.056,0,No touch detected...
122.056,0,No touch detected...
122.056,0,No touch detected...
122.257,0,No touch detected...
122.257,0,No touch detected...
122.257,0,No touch detected...
122.257,0,No touch detected...
122.458,0,No touch detected...
122.458,0,No touch detected...
122.458,0,No touch detected...
122.458,0,No touch detected...
122.660,0,No touch detected...
122.660,0,No touch detected...
122.660,0,No touch detected...
122.660,0,No touch detected...
122.862,0,No touch detected...
122.862,0,No touch detected...
122.862,0,No touch detected...
122.862,0,No touch detected...
123.064,0,No touch detected...
123.064,0,No touch detected...
123.064,0,No touch detected...
123.064,0,No touch detected...
123.268,0,No touch detected...
123.268,0,No touch detected...
123.268,0,No touch detected...
123.268,0,No touch detected...
123.469,0,No touch detected...
123.469,0,No touch detected...
123.469,0,No touch detected...
123.469,0,No touch detected...
123.674,0,No touch detected...
123.674,0,No touch detected...
123.674,0,No touch detected...
123.674,0,No touch detected...
123.879,0,No touch detected...
123.879,0,No touch detected...
123.879,0,No touch detected...
123.879,0,No touch detected...
124.084,0,No touch detected...
124.084,0,No touch detected...
124.084,0,No touch detected...
124.084,0,No touch detected...
124.285,0,No touch detected...
124.285,0,No touch detected...
124.285,0,No touch detected...
124.285,0,No touch detected...
124.491,0,No touch detected...
124.491,0,No touch detected...
124.491,0,No touch detected...
124.491,0,No touch detected...
124.696,0,No touch detected...
124.696,0,No touch detected...
124.696,0,No touch detected...
124.696,0,No touch detected...
124.900,0,No touch detected...
124.900,0,No touch detected...
124.900,0,No touch detected...
124.900,0,No touch detected...
125.102,0,No touch detected...
125.102,0,No touch detected...
125.102,0,No touch detected...
125.102,0,No touch detected...
125.102,0,No touch detected...
125.303,0,No touch detected...
125.303,0,No touch detected...
125.303,0,No touch detected...
125.303,0,No touch detected...
125.503,0,No touch detected...
125.503,0,No touch detected...
125.503,0,No touch detected...
125.503,0,No touch detected...
125.703,0,No touch detected...
125.703,0,No touch detected...
125.703,0,No touch detected...
125.704,0,No touch detected...
125.904,0,No touch detected...
125.904,0,No touch detected...
125.904,0,No touch detected...
125.904,0,No touch detected...
126.105,0,No touch detected...
126.105,0,No touch detected...
126.105,0,No touch detected...
126.105,0,No touch detected...
126.305,0,No touch detected...
126.305,0,No touch detected...
126.306,0,No touch detected...
126.306,0,No touch detected...
126.506,0,No touch detected...
126.507,0,No touch detected...
126.507,0,No touch detected...
126.507,0,No touch detected...
126.708,0,No touch detected...
126.708,0,No touch detected...
126.708,0,No touch detected...
126.708,0,No touch detected...
126.910,0,No touch detected...
126.910,0,No touch detected...
126.910,0,No touch detected...
126.910,0,No touch detected...
127.112,0,No touch detected...
127.112,0,No touch detected...
127.112,0,No touch detected...
127.112,0,No touch detected...
127.313,0,No touch detected...
127.313,0,No touch detected...
127.313,0,No touch detected...
127.313,0,No touch detected...
127.516,0,No touch detected...
127.516,0,No touch detected...
127.516,0,No touch detected...
127.516,0,No touch detected...
127.719,0,No touch detected...
127.719,0,No touch detected...
127.719,0,No touch detected...
127.719,0,No touch detected...
127.920,0,No touch detected...
127.920,0,No touch detected...
127.920,0,No touch detected...
127.920,0,No touch detected...
128.124,0,No touch detected...
128.124,0,No touch detected...
128.124,0,No touch detected...
128.124,0,No touch detected...
128.329,0,No touch detected...
128.329,0,No touch detected...
128.330,0,No touch detected...
128.330,0,No touch detected...
128.531,0,No touch detected...
128.531,0,No touch detected...
128.531,0,No touch detected...
128.531,0,No touch detected...
128.737,0,No touch detected...
128.737,0,No touch detected...
128.737,0,No touch detected...
128.737,0,No touch detected...
128.942,0,No touch detected...
128.942,0,No touch detected...
128.942,0,No touch detected...
128.942,0,No touch detected...
129.146,0,No touch detected...
129.146,0,No touch detected...
129.146,0,No touch detected...
129.146,0,No touch detected...
129.347,0,No touch detected...
129.347,0,No touch detected...
129.347,0,No touch detected...
129.347,0,No touch detected...
129.552,0,No touch detected...
129.552,0,No touch detected...
129.552,0,No touch detected...
129.552,0,No touch detected...
129.752,0,No touch detected...
129.753,0,No touch detected...
129.753,0,No touch detected...
129.753,0,No touch detected...
129.753,0,No touch detected...
129.953,0,No touch detected...
129.953,0,No touch detected...
129.953,0,No touch detected...
129.953,0,No touch detected...
130.153,0,No touch detected...
130.153,0,No touch detected...
130.153,0,No touch detected...
130.153,0,No touch detected...
130.354,0,No touch detected...
130.354,0,No touch detected...
130.354,0,No touch detected...
130.354,0,No touch detected...
130.554,0,No touch detected...
130.555,0,No touch detected...
130.555,0,No touch detected...
130.555,0,No touch detected...
130.755,0,No touch detected...
130.756,0,No touch detected...
130.756,0,No touch detected...
130.756,0,No touch detected...
130.957,0,No touch detected...
130.957,0,No touch detected...
130.957,0,No touch detected...
130.957,0,No touch detected...
131.158,0,No touch detected...
131.158,0,No touch detected...
131.158,0,No touch detected...
131.158,0,No touch detected...
131.360,0,No touch detected...
131.360,0,No touch detected...
131.360,0,No touch detected...
131.360,0,No touch detected...
131.562,0,No touch detected...
131.562,0,No touch detected...
131.562,0,No touch detected...
131.562,0,No touch detected...
131.765,0,No touch detected...
131.765,0,No touch detected...
131.765,0,No touch detected...
131.765,0,No touch detected...
131.968,0,No touch detected...
131.968,0,No touch detected...
131.968,0,No touch detected...
131.968,0,No touch detected...
132.173,0,No touch detected...
132.173,0,No touch detected...
132.173,0,No touch detected...
132.173,0,No touch detected...
132.378,0,No touch detected...
132.378,0,No touch detected...
132.378,0,No touch detected...
132.378,0,No touch detected...
132.583,0,No touch detected...
132.583,0,No touch detected...
132.583,0,No touch detected...
132.583,0,No touch detected...
132.787,0,No touch detected...
132.787,0,No touch detected...
132.787,0,No touch detected...
132.787,0,No touch detected...
132.993,0,No touch detected...
132.993,0,No touch detected...
132.993,0,No touch detected...
132.993,0,No touch detected...
133.198,0,No touch detected...
133.198,0,No touch detected...
133.198,0,No touch detected...
133.198,0,No touch detected...
133.400,0,No touch detected...
133.400,0,No touch detected...
133.400,0,No touch detected...
133.400,0,No touch detected...
133.602,0,No touch detected...
133.602,0,No touch detected...
133.603,0,No touch detected...
133.603,0,No touch detected...
133.603,0,No touch detected...
133.803,0,No touch detected...
133.803,0,No touch detected...
133.803,0,No touch detected...
133.803,0,No touch detected...
134.003,0,No touch detected...
134.003,0,No touch detected...
134.003,0,No touch detected...
134.003,0,No touch detected...
134.204,0,No touch detected...
134.204,0,No touch detected...
134.204,0,No touch detected...
134.204,0,No touch detected...
134.404,0,No touch detected...
134.404,0,No touch detected...
134.404,0,No touch detected...
134.404,0,No touch detected...
134.605,0,No touch detected...
134.605,0,No touch detected...
134.605,0,No touch detected...
134.605,0,No touch detected...
134.806,0,No touch detected...
134.806,0,No touch detected...
134.806,0,No touch detected...
134.806,0,No touch detected...
135.007,0,No touch detected...
135.007,0,No touch detected...
135.007,0,No touch detected...
135.007,0,No touch detected...
135.208,0,No touch detected...
135.208,0,No touch detected...
135.208,0,No touch detected...
135.208,0,No touch detected...
135.410,0,No touch detected...
135.410,0,No touch detected...
135.410,0,No touch detected...
135.410,0,No touch detected...
135.612,0,No touch detected...
135.612,0,No touch detected...
135.612,0,No touch detected...
135.612,0,No touch detected...
135.814,0,No touch detected...
135.814,0,No touch detected...
135.814,0,No touch detected...
135.814,0,No touch detected...
136.018,1,Touch detected!
136.018,1,Touch detected!
136.018,1,Touch detected!
136.018,1,Touch detected!
136.222,1,Touch detected!
136.222,1,Touch detected!
136.222,1,Touch detected!
136.222,1,Touch detected!
136.427,1,Touch detected!
136.427,1,Touch detected!
136.427,1,Touch detected!
136.427,1,Touch detected!
136.633,1,Touch detected!
136.633,1,Touch detected!
136.633,1,Touch detected!
136.633,1,Touch detected!
136.833,1,Touch detected!
136.834,1,Touch detected!
136.834,1,Touch detected!
136.834,1,Touch detected!
137.039,1,Touch detected!
137.039,1,Touch detected!
137.039,1,Touch detected!
137.039,1,Touch detected!
137.244,1,Touch detected!
137.244,1,Touch detected!
137.244,1,Touch detected!
137.244,1,Touch detected!
137.449,1,Touch detected!
137.449,1,Touch detected!
137.449,1,Touch detected!
137.449,1,Touch detected!
137.652,1,Touch detected!
137.652,1,Touch detected!
137.652,1,Touch detected!
137.652,1,Touch detected!
137.652,1,Touch detected!
137.852,1,Touch detected!
137.852,1,Touch detected!
137.852,1,Touch detected!
137.852,1,Touch detected!
138.053,1,Touch detected!
138.053,1,Touch detected!
138.053,1,Touch detected!
138.053,1,Touch detected!
138.253,1,Touch detected!
138.253,1,Touch detected!
138.253,0,No touch detected...
138.253,0,No touch detected...
138.453,0,No touch detected...
138.453,0,No touch detected...
138.453,0,No touch detected...
138.453,0,No touch detected...
138.654,0,No touch detected...
138.654,0,No touch detected...
138.654,0,No touch detected...
138.654,0,No touch detected...
138.854,0,No touch detected...
138.855,0,No touch detected...
138.855,0,No touch detected...
138.855,0,No touch detected...
139.055,0,No touch detected...
139.055,0,No touch detected...
139.055,0,No touch detected...
139.055,0,No touch detected...
139.256,0,No touch detected...
139.256,0,No touch detected...
139.256,0,No touch detected...
139.256,0,No touch detected...
139.458,0,No touch detected...
139.458,0,No touch detected...
139.458,0,No touch detected...
139.458,0,No touch detected...
139.659,0,No touch detected...
139.660,0,No touch detected...
139.660,0,No touch detected...
139.660,0,No touch detected...
139.860,0,No touch detected...
139.860,0,No touch detected...
139.860,0,No touch detected...
139.860,0,No touch detected...
140.061,0,No touch detected...
140.062,0,No touch detected...
140.062,0,No touch detected...
140.062,0,No touch detected...
140.264,0,No touch detected...
140.264,0,No touch detected...
140.264,0,No touch detected...
140.264,0,No touch detected...
140.466,0,No touch detected...
140.466,0,No touch detected...
140.466,0,No touch detected...
140.466,0,No touch detected...
140.668,0,No touch detected...
140.668,0,No touch detected...
140.668,0,No touch detected...
140.668,0,No touch detected...
140.870,0,No touch detected...
140.871,0,No touch detected...
140.871,0,No touch detected...
140.871,0,No touch detected...
141.075,1,Touch detected!
141.076,1,Touch detected!
141.076,1,Touch detected!
141.076,1,Touch detected!
141.281,1,Touch detected!
141.281,1,Touch detected!
141.281,1,Touch detected!
141.281,1,Touch detected!
141.485,1,Touch detected!
141.485,1,Touch detected!
141.485,1,Touch detected!
141.485,1,Touch detected!
141.691,1,Touch detected!
141.691,1,Touch detected!
141.691,1,Touch detected!
141.691,1,Touch detected!
141.896,1,Touch detected!
141.896,1,Touch detected!
141.896,1,Touch detected!
141.896,1,Touch detected!
142.101,1,Touch detected!
142.101,1,Touch detected!
142.101,1,Touch detected!
142.102,1,Touch detected!
142.302,1,Touch detected!
142.302,1,Touch detected!
142.302,1,Touch detected!
142.302,1,Touch detected!
142.302,1,Touch detected!
142.502,1,Touch detected!
142.502,1,Touch detected!
142.502,1,Touch detected!
142.502,1,Touch detected!
142.703,1,Touch detected!
142.703,1,Touch detected!
142.703,1,Touch detected!
142.703,1,Touch detected!
142.903,1,Touch detected!
142.903,1,Touch detected!
142.903,1,Touch detected!
142.903,1,Touch detected!
143.104,1,Touch detected!
143.104,1,Touch detected!
143.104,1,Touch detected!
143.104,1,Touch detected!
143.305,1,Touch detected!
143.305,0,No touch detected...
143.305,0,No touch detected...
143.305,0,No touch detected...
143.505,0,No touch detected...
143.506,0,No touch detected...
143.506,0,No touch detected...
143.506,0,No touch detected...
143.707,0,No touch detected...
143.707,0,No touch detected...
143.707,0,No touch detected...
143.707,0,No touch detected...
143.908,0,No touch detected...
143.908,0,No touch detected...
143.908,0,No touch detected...
143.908,0,No touch detected...
144.110,0,No touch detected...
144.110,0,No touch detected...
144.110,0,No touch detected...
144.110,0,No touch detected...
144.312,0,No touch detected...
144.312,0,No touch detected...
144.312,0,No touch detected...
144.312,0,No touch detected...
144.515,0,No touch detected...
144.515,0,No touch detected...
144.515,0,No touch detected...
144.515,0,No touch detected...
144.718,0,No touch detected...
144.718,0,No touch detected...
144.718,0,No touch detected...
144.718,0,No touch detected...
144.922,0,No touch detected...
144.922,0,No touch detected...
144.922,0,No touch detected...
144.922,0,No touch detected...
145.128,0,No touch detected...
145.128,0,No touch detected...
145.128,0,No touch detected...
145.128,0,No touch detected...
145.330,0,No touch detected...
145.330,0,No touch detected...
145.331,0,No touch detected...
145.331,0,No touch detected...
145.536,0,No touch detected...
145.536,0,No touch detected...
145.536,0,No touch detected...
145.536,0,No touch detected...
145.740,0,No touch detected...
145.740,0,No touch detected...
145.740,0,No touch detected...
145.740,0,No touch detected...
145.945,0,No touch detected...
145.945,0,No touch detected...
145.945,0,No touch detected...
145.945,0,No touch detected...
146.150,1,Touch detected!
146.150,1,Touch detected!
146.150,1,Touch detected!
146.150,1,Touch detected!
146.352,1,Touch detected!
146.352,1,Touch detected!
146.352,1,Touch detected!
146.352,1,Touch detected!
146.352,1,Touch detected!
146.552,1,Touch detected!
146.552,1,Touch detected!
146.552,1,Touch detected!
146.552,1,Touch detected!
146.753,1,Touch detected!
146.753,1,Touch detected!
146.753,1,Touch detected!
146.753,1,Touch detected!
146.954,1,Touch detected!
146.954,1,Touch detected!
146.954,1,Touch detected!
146.954,1,Touch detected!
147.155,1,Touch detected!
147.155,1,Touch detected!
147.155,1,Touch detected!
147.155,1,Touch detected!
147.356,1,Touch detected!
147.356,1,Touch detected!
147.356,1,Touch detected!
147.356,1,Touch detected!
147.557,1,Touch detected!
147.557,1,Touch detected!
147.557,1,Touch detected!
147.557,1,Touch detected!
147.758,1,Touch detected!
147.759,1,Touch detected!
147.759,1,Touch detected!
147.759,1,Touch detected!
147.960,1,Touch detected!
147.961,1,Touch detected!
147.961,1,Touch detected!
147.961,1,Touch detected!
148.162,1,Touch detected!
148.162,0,No touch detected...
148.162,0,No touch detected...
148.162,0,No touch detected...
148.365,0,No touch detected...
148.365,0,No touch detected...
148.365,0,No touch detected...
148.365,0,No touch detected...
148.567,0,No touch detected...
148.567,0,No touch detected...
148.567,0,No touch detected...
148.567,0,No touch detected...
148.771,0,No touch detected...
148.771,0,No touch detected...
148.771,0,No touch detected...
148.771,0,No touch detected...
148.975,0,No touch detected...
148.975,0,No touch detected...
148.975,0,No touch detected...
148.975,0,No touch detected...
149.177,0,No touch detected...
149.177,0,No touch detected...
149.177,0,No touch detected...
149.177,1,Touch detected!
149.383,1,Touch detected!
149.383,1,Touch detected!
149.383,1,Touch detected!
149.383,1,Touch detected!
149.588,1,Touch detected!
149.588,1,Touch detected!
149.588,1,Touch detected!
149.588,1,Touch detected!
149.788,1,Touch detected!
149.788,1,Touch detected!
149.788,1,Touch detected!
149.788,1,Touch detected!
149.993,1,Touch detected!
149.994,1,Touch detected!
149.994,1,Touch detected!
149.994,1,Touch detected!
150.199,1,Touch detected!
150.199,1,Touch detected!
150.199,1,Touch detected!
150.199,1,Touch detected!
150.402,1,Touch detected!
150.402,1,Touch detected!
150.402,1,Touch detected!
150.402,1,Touch detected!
150.402,1,Touch detected!
150.602,1,Touch detected!
150.603,1,Touch detected!
150.603,1,Touch detected!
150.603,1,Touch detected!
150.803,1,Touch detected!
150.803,1,Touch detected!
150.803,1,Touch detected!
150.803,1,Touch detected!
151.003,0,No touch detected...
151.003,0,No touch detected...
151.003,0,No touch detected...
151.003,0,No touch detected...
151.203,0,No touch detected...
151.204,0,No touch detected...
151.204,0,No touch detected...
151.204,0,No touch detected...
151.404,0,No touch detected...
151.404,0,No touch detected...
151.404,0,No touch detected...
151.404,0,No touch detected...
151.605,0,No touch detected...
151.605,0,No touch detected...
151.605,0,No touch detected...
151.605,0,No touch detected...
151.806,0,No touch detected...
151.806,0,No touch detected...
151.806,0,No touch detected...
151.806,0,No touch detected...
152.007,0,No touch detected...
152.007,0,No touch detected...
152.007,0,No touch detected...
152.007,0,No touch detected...
152.209,0,No touch detected...
152.209,0,No touch detected...
152.209,0,No touch detected...
152.209,0,No touch detected...
152.411,0,No touch detected...
152.411,0,No touch detected...
152.411,0,No touch detected...
152.411,0,No touch detected...
152.614,0,No touch detected...
152.614,0,No touch detected...
152.614,0,No touch detected...
152.614,0,No touch detected...
152.817,0,No touch detected...
152.817,0,No touch detected...
152.817,0,No touch detected...
152.817,0,No touch detected...
153.021,0,No touch detected...
153.021,0,No touch detected...
153.021,0,No touch detected...
153.021,0,No touch detected...
153.226,0,No touch detected...
153.226,0,No touch detected...
153.226,0,No touch detected...
153.226,0,No touch detected...
153.428,0,No touch detected...
153.428,0,No touch detected...
153.428,0,No touch detected...
153.428,0,No touch detected...
153.633,0,No touch detected...
153.633,0,No touch detected...
153.633,0,No touch detected...
153.633,0,No touch detected...
153.838,0,No touch detected...
153.839,0,No touch detected...
153.839,0,No touch detected...
153.839,0,No touch detected...
154.043,0,No touch detected...
154.043,0,No touch detected...
154.044,0,No touch detected...
154.044,0,No touch detected...
154.249,0,No touch detected...
154.249,0,No touch detected...
154.249,0,No touch detected...
154.249,0,No touch detected...
154.452,0,No touch detected...
154.453,0,No touch detected...
154.453,0,No touch detected...
154.453,0,No touch detected...
154.453,0,No touch detected...
154.653,0,No touch detected...
154.653,0,No touch detected...
154.653,0,No touch detected...
154.653,0,No touch detected...
154.853,0,No touch detected...
154.853,0,No touch detected...
154.853,0,No touch detected...
154.853,0,No touch detected...
155.054,0,No touch detected...
155.054,0,No touch detected...
155.054,0,No touch detected...
155.054,0,No touch detected...
155.254,0,No touch detected...
155.254,0,No touch detected...
155.254,0,No touch detected...
155.254,0,No touch detected...
155.455,0,No touch detected...
155.455,0,No touch detected...
155.455,0,No touch detected...
155.455,0,No touch detected...
155.656,0,No touch detected...
155.656,0,No touch detected...
155.656,0,No touch detected...
155.656,0,No touch detected...
155.857,0,No touch detected...
155.857,0,No touch detected...
155.857,0,No touch detected...
155.857,0,No touch detected...
156.058,0,No touch detected...
156.058,0,No touch detected...
156.058,0,No touch detected...
156.059,0,No touch detected...
156.260,0,No touch detected...
156.260,0,No touch detected...
156.260,0,No touch detected...
156.260,0,No touch detected...
156.461,0,No touch detected...
156.461,0,No touch detected...
156.461,0,No touch detected...
156.461,0,No touch detected...
156.663,0,No touch detected...
156.663,0,No touch detected...
156.663,0,No touch detected...
156.663,0,No touch detected...
156.866,0,No touch detected...
156.866,0,No touch detected...
156.866,0,No touch detected...
156.866,0,No touch detected...
157.068,0,No touch detected...
157.068,0,No touch detected...
157.068,0,No touch detected...
157.068,0,No touch detected...
157.272,0,No touch detected...
157.272,0,No touch detected...
157.272,0,No touch detected...
157.272,0,No touch detected...
157.474,0,No touch detected...
157.474,0,No touch detected...
157.475,0,No touch detected...
157.475,0,No touch detected...
157.675,0,No touch detected...
157.675,0,No touch detected...
157.675,0,No touch detected...
157.675,0,No touch detected...
157.880,0,No touch detected...
157.880,0,No touch detected...
157.880,0,No touch detected...
157.880,0,No touch detected...
158.083,0,No touch detected...
158.083,0,No touch detected...
158.083,0,No touch detected...
158.083,0,No touch detected...
158.288,0,No touch detected...
158.288,0,No touch detected...
158.288,0,No touch detected...
158.288,0,No touch detected...
158.494,0,No touch detected...
158.494,0,No touch detected...
158.494,0,No touch detected...
158.494,0,No touch detected...
158.699,0,No touch detected...
158.699,0,No touch detected...
158.699,0,No touch detected...
158.699,0,No touch detected...
158.901,0,No touch detected...
158.901,0,No touch detected...
158.901,0,No touch detected...
158.901,0,No touch detected...
159.102,0,No touch detected...
159.102,0,No touch detected...
159.102,0,No touch detected...
159.102,0,No touch detected...
159.303,0,No touch detected...
159.303,0,No touch detected...
159.303,0,No touch detected...
159.303,0,No touch detected...
159.303,0,No touch detected...
159.503,0,No touch detected...
159.503,0,No touch detected...
159.503,0,No touch detected...
159.503,0,No touch detected...
159.703,0,No touch detected...
159.703,0,No touch detected...
159.704,0,No touch detected...
159.704,0,No touch detected...
159.904,0,No touch detected...
159.904,0,No touch detected...
159.904,0,No touch detected...
159.904,0,No touch detected...
160.105,0,No touch detected...
160.105,0,No touch detected...
160.105,0,No touch detected...
160.105,0,No touch detected...
160.306,0,No touch detected...
160.306,0,No touch detected...
160.306,0,No touch detected...
160.306,0,No touch detected...
160.507,0,No touch detected...
160.507,0,No touch detected...
160.507,0,No touch detected...
160.507,0,No touch detected...
160.708,0,No touch detected...
160.708,0,No touch detected...
160.708,0,No touch detected...
160.708,0,No touch detected...
160.910,0,No touch detected...
160.910,0,No touch detected...
160.910,0,No touch detected...
160.910,0,No touch detected...
161.112,0,No touch detected...
161.112,0,No touch detected...
161.112,0,No touch detected...
161.112,0,No touch detected...
161.315,0,No touch detected...
161.315,0,No touch detected...
